src_onto,tgt_onto,alignment_method,aligner,encoder,entity1,entity1_short,entity2,entity2_short,relation,measure
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://knowrob.org/kb/knowrob.owl#SideGraspDisposition,SideGraspDisposition,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://knowrob.org/kb/knowrob.owl#Stirring,Stirring,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://knowrob.org/kb/knowrob.owl#TopGraspDisposition,TopGraspDisposition,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://knowrob.org/kb/knowrob.owl#TouchPerception,TouchPerception,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://knowrob.org/kb/knowrob.owl#Trajectory,Trajectory,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://knowrob.org/kb/knowrob.owl#Unliftable,Unliftable,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://knowrob.org/kb/knowrob.owl#VideoScreen,VideoScreen,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://knowrob.org/kb/knowrob.owl#WallMirror,WallMirror,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://knowrob.org/kb/knowrob.owl#WasteBasket,WasteBasket,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://knowrob.org/kb/srdl2-comp.owl#TwoDimensionalMap,TwoDimensionalMap,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ease-crc.org/ont/SOMA.owl#ActionExecutionPlan,ActionExecutionPlan,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ease-crc.org/ont/SOMA.owl#Arm,Arm,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ease-crc.org/ont/SOMA.owl#ConditionalSuccedence,ConditionalSuccedence,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ease-crc.org/ont/SOMA.owl#DesignedComponent,DesignedComponent,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ease-crc.org/ont/SOMA.owl#DesignedFurniture,DesignedFurniture,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ease-crc.org/ont/SOMA.owl#DesignedTool,DesignedTool,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ease-crc.org/ont/SOMA.owl#ExitOGPWorkflow,ExitOGPWorkflow,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ease-crc.org/ont/SOMA.owl#FailedAttempt,FailedAttempt,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ease-crc.org/ont/SOMA.owl#FaultySoftware,FaultySoftware,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ease-crc.org/ont/SOMA.owl#Hand,Hand,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ease-crc.org/ont/SOMA.owl#HardwareDiagnosis,HardwareDiagnosis,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ease-crc.org/ont/SOMA.owl#MentalAction,MentalAction,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ease-crc.org/ont/SOMA.owl#Mixing,Mixing,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ease-crc.org/ont/SOMA.owl#ModifyingPhysicalObject,ModifyingPhysicalObject,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ease-crc.org/ont/SOMA.owl#PhysicalEffector,PhysicalEffector,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ease-crc.org/ont/SOMA.owl#PhysicalTask,PhysicalTask,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ease-crc.org/ont/SOMA.owl#ProcessType,ProcessType,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ease-crc.org/ont/SOMA.owl#3DPosition,3DPosition,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Action,Action,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent,Agent,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept,Concept,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event,Event,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#InformationEntity,InformationEntity,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#PhysicalAgent,PhysicalAgent,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#PhysicalAttribute,PhysicalAttribute,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#PhysicalObject,PhysicalObject,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Plan,Plan,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Process,Process,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Situation,Situation,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SpatioTemporalRegion,SpatioTemporalRegion,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Action,Action,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Task,Task,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Hoist,Hoist,http://knowrob.org/kb/knowrob.owl#Hook,Hook,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Hoist,Hoist,http://knowrob.org/kb/knowrob.owl#IndexFinger,IndexFinger,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Hoist,Hoist,http://knowrob.org/kb/knowrob.owl#Lamp-Hanging,Lamp-Hanging,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Hoist,Hoist,http://knowrob.org/kb/knowrob.owl#OperableHardware,OperableHardware,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Hoist,Hoist,http://knowrob.org/kb/knowrob.owl#ResourceNotFound,ResourceNotFound,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Hoist,Hoist,http://www.ease-crc.org/ont/SOMA.owl#PhysicalEffector,PhysicalEffector,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Hoist,Hoist,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#DesignedArtifact,DesignedArtifact,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Precondition,Precondition,http://knowrob.org/kb/knowrob.owl#InvalidArgument,InvalidArgument,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Precondition,Precondition,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Situation,Situation,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#Accuracy,Accuracy,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#Cooling,Cooling,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#Flipping,Flipping,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#FloatArgument,FloatArgument,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#FrameOfReference,FrameOfReference,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#GraspingDisposition,GraspingDisposition,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#IndexFinger,IndexFinger,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#IndicatorLight,IndicatorLight,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#InvalidArgument,InvalidArgument,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#KeepLeftOf,KeepLeftOf,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#KeepPerpendicularTo,KeepPerpendicularTo,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#Knedding,Knedding,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#Lamp-Hanging,Lamp-Hanging,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#LittleFinger,LittleFinger,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#MiddleFinger,MiddleFinger,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#MoveCarefully,MoveCarefully,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#NumberArgument,NumberArgument,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#ObjectOverlooked,ObjectOverlooked,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#Perception,Perception,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#PerceptionFeature,PerceptionFeature,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#PouringOnto,PouringOnto,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#Resolution,Resolution,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#ResourceNotFound,ResourceNotFound,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#Sensitivity,Sensitivity,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#SideGraspDisposition,SideGraspDisposition,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#Stirring,Stirring,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#TopGraspDisposition,TopGraspDisposition,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#TouchPerception,TouchPerception,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#Trajectory,Trajectory,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#Ungraspable,Ungraspable,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#VideoScreen,VideoScreen,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#VisualPerception,VisualPerception,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/knowrob.owl#WasteBasket,WasteBasket,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://knowrob.org/kb/srdl2-comp.owl#MapBuiltFromSensorData,MapBuiltFromSensorData,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ease-crc.org/ont/SOMA.owl#DesignedComponent,DesignedComponent,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ease-crc.org/ont/SOMA.owl#DesignedFurniture,DesignedFurniture,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ease-crc.org/ont/SOMA.owl#DesignedTool,DesignedTool,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ease-crc.org/ont/SOMA.owl#ExecutionStateRegion,ExecutionStateRegion,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ease-crc.org/ont/SOMA.owl#FailedAttempt,FailedAttempt,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ease-crc.org/ont/SOMA.owl#FaultySoftware,FaultySoftware,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ease-crc.org/ont/SOMA.owl#Freezing,Freezing,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ease-crc.org/ont/SOMA.owl#HardwareDiagnosis,HardwareDiagnosis,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ease-crc.org/ont/SOMA.owl#Melting,Melting,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ease-crc.org/ont/SOMA.owl#MentalAction,MentalAction,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ease-crc.org/ont/SOMA.owl#Mixing,Mixing,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ease-crc.org/ont/SOMA.owl#ModifyingPhysicalObject,ModifyingPhysicalObject,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ease-crc.org/ont/SOMA.owl#Perceiving,Perceiving,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ease-crc.org/ont/SOMA.owl#PhysicalEffector,PhysicalEffector,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ease-crc.org/ont/SOMA.owl#ProcessType,ProcessType,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ease-crc.org/ont/SOMA.owl#Reasoning,Reasoning,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Action,Action,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event,Event,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#PhysicalAttribute,PhysicalAttribute,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Process,Process,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Effect,Effect,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SpatioTemporalRegion,SpatioTemporalRegion,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://knowrob.org/kb/actions.owl#Mapping,Mapping,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://knowrob.org/kb/knowrob.owl#CartesianCoordinateSystem,CartesianCoordinateSystem,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://knowrob.org/kb/knowrob.owl#CenterOfObject,CenterOfObject,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://knowrob.org/kb/knowrob.owl#FlatScreenMonitor,FlatScreenMonitor,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://knowrob.org/kb/knowrob.owl#Map,Map,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://knowrob.org/kb/knowrob.owl#ObjectMainAxis,ObjectMainAxis,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://knowrob.org/kb/knowrob.owl#Perception,Perception,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://knowrob.org/kb/knowrob.owl#PerceptionFeature,PerceptionFeature,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://knowrob.org/kb/knowrob.owl#Resolution,Resolution,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://knowrob.org/kb/knowrob.owl#SideGraspDisposition,SideGraspDisposition,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://knowrob.org/kb/knowrob.owl#Slicing,Slicing,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://knowrob.org/kb/knowrob.owl#TopGraspDisposition,TopGraspDisposition,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://knowrob.org/kb/knowrob.owl#TouchPerception,TouchPerception,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://knowrob.org/kb/knowrob.owl#VideoScreen,VideoScreen,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://knowrob.org/kb/knowrob.owl#VisualPerception,VisualPerception,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://knowrob.org/kb/knowrob.owl#Water,Water,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://knowrob.org/kb/srdl2-comp.owl#TopologicalMap,TopologicalMap,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://knowrob.org/kb/srdl2-comp.owl#TwoDimensionalMap,TwoDimensionalMap,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://www.ease-crc.org/ont/SOMA.owl#3DPosition,3DPosition,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Entity,Entity,=,1.0
tp-ont,knowrob,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Surface,Surface,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#FormalEntity,FormalEntity,=,1.0
